DCC	144 	0.0253223684211 	143/144	99.3055555556
M-CHAI	144 	0.0276315789474 	143/144	99.3055555556
SSPF	144 	0.0280098684211 	143/144	99.3055555556
TRC	144 	0.0292006578947 	143/144	99.3055555556
TSI	144 	0.0294934210526 	143/144	99.3055555556
CSC	144 	0.0296875 	144/144	100.0
ILINK	144 	0.0307894736842 	143/144	99.3055555556
KTC	144 	0.0314144736842 	143/144	99.3055555556
UBIS	144 	0.0321710526316 	143/144	99.3055555556
BWG	144 	0.0326875 	144/144	100.0
KIAT	144 	0.0336184210526 	143/144	99.3055555556
OGC	144 	0.0337171052632 	143/144	99.3055555556
GLOW	144 	0.0358552631579 	143/144	99.3055555556
VNG	144 	0.0370394736842 	143/144	99.3055555556
UNIQ	144 	0.0399013157895 	143/144	99.3055555556
SMT	144 	0.0405756578947 	143/144	99.3055555556
SFP	144 	0.0414473684211 	143/144	99.3055555556
SPI	144 	0.0430098684211 	143/144	99.3055555556
TIPCO	144 	0.0445394736842 	143/144	99.3055555556
LTX	144 	0.0479440789474 	143/144	99.3055555556
KWC	144 	0.0490131578947 	143/144	99.3055555556
TWS	144 	0.0496710526316 	143/144	99.3055555556
AHC	144 	0.0515625 	144/144	100.0
PTG	144 	0.0568092105263 	143/144	99.3055555556
PTTGC	144 	0.0592927631579 	143/144	99.3055555556
CPALL	144 	0.0640625 	144/144	100.0
CPL	144 	0.0796875 	144/144	100.0
APCO	144 	0.0826875 	144/144	100.0
GYT	144 	0.0861842105263 	143/144	99.3055555556
NEW	144 	0.0953125 	143/144	99.3055555556
SUPER	144 	0.101266447368 	143/144	99.3055555556
SORKON	144 	0.112088815789 	143/144	99.3055555556
TTCL	144 	0.115378289474 	143/144	99.3055555556
SHANG	144 	0.119901315789 	143/144	99.3055555556
SMPC	144 	0.1213125 	143/144	99.3055555556
TTI	144 	0.1328125 	143/144	99.3055555556
KCE	144 	0.140871710526 	143/144	99.3055555556
UWC	144 	0.150167763158 	143/144	99.3055555556
NSI	144 	0.155674342105 	143/144	99.3055555556
TIW	144 	0.2375 	143/144	99.3055555556
THIP	144 	0.251315789474 	143/144	99.3055555556
KYE	144 	0.261842105263 	143/144	99.3055555556
METCO	144 	0.273684210526 	143/144	99.3055555556
SMK	144 	0.530921052632 	143/144	99.3055555556
CMR	144 	0.56875 	144/144	100.0
TASCO	144 	0.719177631579 	143/144	99.3055555556
OHTL	144 	1.0125 	143/144	99.3055555556
TSTE	144 	1.6447368421e-05 	143/144	99.3055555556
AMARIN	144 	3.46944695195e-18 	144/144	100.0
